Unnamed: 0,id,transcription,has_word,trans_file,filename,alignment_filename,word_start,word_end,split,duration
1915,4077-13751-0009,THE FIRST WELL ESTABLISHED SEAT OF THE CHURCH WAS IN THE PRETTY LITTLE TOWN OF KIRTLAND OHIO ALMOST WITHIN SIGHT OF LAKE ERIE AND HERE SOON ROSE THE FIRST TEMPLE OF MODERN TIMES,True,/mnt/data/LibriSpeech24K/test-clean/4077/13751/4077-13751.trans.txt,/mnt/data/LibriSpeech24K/test-clean/4077/13751/4077-13751-0009.flac,/mnt/data/LibriSpeech24K/test-clean/4077/13751/4077-13751-0009.TextGrid,3.74,3.97,test-clean,12.15
1494,4992-23283-0017,MISS WOODLEY WAS TOO LITTLE VERSED IN THE SUBJECT TO KNOW THIS WOULD HAVE BEEN NOT TO LOVE AT ALL AT LEAST NOT TO THE EXTENT OF BREAKING THROUGH ENGAGEMENTS AND ALL THE VARIOUS OBSTACLES THAT STILL MILITATED AGAINST THEIR UNION,True,/mnt/data/LibriSpeech24K/test-clean/4992/23283/4992-23283.trans.txt,/mnt/data/LibriSpeech24K/test-clean/4992/23283/4992-23283-0017.flac,/mnt/data/LibriSpeech24K/test-clean/4992/23283/4992-23283-0017.TextGrid,1.57,1.84,test-clean,14.315
2485,1580-141083-0034,AS HOLMES DREW THE CURTAIN I WAS AWARE FROM SOME LITTLE RIGIDITY AND ALERTNESS OF HIS ATTITUDE THAT HE WAS PREPARED FOR AN EMERGENCY,True,/mnt/data/LibriSpeech24K/test-clean/1580/141083/1580-141083.trans.txt,/mnt/data/LibriSpeech24K/test-clean/1580/141083/1580-141083-0034.flac,/mnt/data/LibriSpeech24K/test-clean/1580/141083/1580-141083-0034.TextGrid,2.57,2.83,test-clean,6.99
623,6829-68769-0009,THEY WERE RECEIVED IN THE LITTLE OFFICE BY A MAN NAMED MARKHAM WHO WAS THE JAILER,True,/mnt/data/LibriSpeech24K/test-clean/6829/68769/6829-68769.trans.txt,/mnt/data/LibriSpeech24K/test-clean/6829/68769/6829-68769-0009.flac,/mnt/data/LibriSpeech24K/test-clean/6829/68769/6829-68769-0009.TextGrid,1.41,1.68,test-clean,4.22
222,2830-3980-0071,WE THINK THAT BY SOME LITTLE WORK OR MERIT WE CAN DISMISS SIN,True,/mnt/data/LibriSpeech24K/test-clean/2830/3980/2830-3980.trans.txt,/mnt/data/LibriSpeech24K/test-clean/2830/3980/2830-3980-0071.flac,/mnt/data/LibriSpeech24K/test-clean/2830/3980/2830-3980-0071.TextGrid,1.42,1.63,test-clean,3.96
578,61-70968-0027,ROBIN AND THE LITTLE TUMBLER BETWEEN THEM TRIED TO FORCE THE SQUIRE TO STAND BACK AND VERY VALIANTLY DID THESE TWO COMPORT THEMSELVES,True,/mnt/data/LibriSpeech24K/test-clean/61/70968/61-70968.trans.txt,/mnt/data/LibriSpeech24K/test-clean/61/70968/61-70968-0027.flac,/mnt/data/LibriSpeech24K/test-clean/61/70968/61-70968-0027.TextGrid,0.73,0.97,test-clean,6.87
885,4507-16021-0046,EACH DAY HAS ITS OWN GREAT GRIEF OR ITS LITTLE CARE,True,/mnt/data/LibriSpeech24K/test-clean/4507/16021/4507-16021.trans.txt,/mnt/data/LibriSpeech24K/test-clean/4507/16021/4507-16021-0046.flac,/mnt/data/LibriSpeech24K/test-clean/4507/16021/4507-16021-0046.TextGrid,3.33,3.84,test-clean,4.59
830,6930-76324-0020,YET LITTLE AS IT WAS IT HAD ALREADY MADE A VAST DIFFERENCE IN THE ASPECT OF THE ROOM,True,/mnt/data/LibriSpeech24K/test-clean/6930/76324/6930-76324.trans.txt,/mnt/data/LibriSpeech24K/test-clean/6930/76324/6930-76324-0020.flac,/mnt/data/LibriSpeech24K/test-clean/6930/76324/6930-76324-0020.TextGrid,1.16,1.52,test-clean,6.315
812,6930-76324-0002,THE POOR LITTLE THINGS CRIED CYNTHIA THINK OF THEM HAVING BEEN TURNED TO THE WALL ALL THESE YEARS,True,/mnt/data/LibriSpeech24K/test-clean/6930/76324/6930-76324.trans.txt,/mnt/data/LibriSpeech24K/test-clean/6930/76324/6930-76324-0002.flac,/mnt/data/LibriSpeech24K/test-clean/6930/76324/6930-76324-0002.TextGrid,0.94,1.19,test-clean,5.56
313,2094-142345-0023,YOU'RE A RARE UN FOR SITTING DOWN TO YOUR WORK A LITTLE WHILE AFTER IT'S TIME TO PUT BY,True,/mnt/data/LibriSpeech24K/test-clean/2094/142345/2094-142345.trans.txt,/mnt/data/LibriSpeech24K/test-clean/2094/142345/2094-142345-0023.flac,/mnt/data/LibriSpeech24K/test-clean/2094/142345/2094-142345-0023.TextGrid,2.55,2.78,test-clean,5.18
1693,1221-135766-0009,AS TO ANY OTHER KIND OF DISCIPLINE WHETHER ADDRESSED TO HER MIND OR HEART LITTLE PEARL MIGHT OR MIGHT NOT BE WITHIN ITS REACH IN ACCORDANCE WITH THE CAPRICE THAT RULED THE MOMENT,True,/mnt/data/LibriSpeech24K/test-clean/1221/135766/1221-135766.trans.txt,/mnt/data/LibriSpeech24K/test-clean/1221/135766/1221-135766-0009.flac,/mnt/data/LibriSpeech24K/test-clean/1221/135766/1221-135766-0009.TextGrid,4.57,4.85,test-clean,10.19
127,672-122797-0064,AT LAST THE LITTLE MICE STAYED AWAY ALSO AND THE TREE SIGHED AFTER ALL IT WAS VERY PLEASANT WHEN THE SLEEK LITTLE MICE SAT ROUND ME AND LISTENED TO WHAT I TOLD THEM,True,/mnt/data/LibriSpeech24K/test-clean/672/122797/672-122797.trans.txt,/mnt/data/LibriSpeech24K/test-clean/672/122797/672-122797-0064.flac,/mnt/data/LibriSpeech24K/test-clean/672/122797/672-122797-0064.TextGrid,11.07,11.32,test-clean,15.27
2341,5683-32865-0009,AND HE PLACED IT IN THAT GENTLEMAN'S FINGERS WHO NOW TOOK HIS TURN AT THE LAMP AND CONTEMPLATED THE LITTLE PARALLELOGRAM WITH A GLEAM OF SLY AMUSEMENT,True,/mnt/data/LibriSpeech24K/test-clean/5683/32865/5683-32865.trans.txt,/mnt/data/LibriSpeech24K/test-clean/5683/32865/5683-32865-0009.flac,/mnt/data/LibriSpeech24K/test-clean/5683/32865/5683-32865-0009.TextGrid,5.95,6.25,test-clean,9.89
1765,908-157963-0014,DESCEND O LITTLE CLOUD AND HOVER BEFORE THE EYES OF THEL,True,/mnt/data/LibriSpeech24K/test-clean/908/157963/908-157963.trans.txt,/mnt/data/LibriSpeech24K/test-clean/908/157963/908-157963-0014.flac,/mnt/data/LibriSpeech24K/test-clean/908/157963/908-157963-0014.TextGrid,0.81,1.15,test-clean,4.52
1766,908-157963-0015,O LITTLE CLOUD THE VIRGIN SAID I CHARGE THEE TO TELL ME WHY THOU COMPLAINEST NOW WHEN IN ONE HOUR THOU FADE AWAY THEN WE SHALL SEEK THEE BUT NOT FIND AH THEL IS LIKE TO THEE,True,/mnt/data/LibriSpeech24K/test-clean/908/157963/908-157963.trans.txt,/mnt/data/LibriSpeech24K/test-clean/908/157963/908-157963-0015.flac,/mnt/data/LibriSpeech24K/test-clean/908/157963/908-157963-0015.TextGrid,0.71,1.03,test-clean,14.465
2394,5683-32879-0013,CHELFORD HAD A NOTE FROM MISTER WYLDER THIS MORNING ANOTHER NOTE HIS COMING DELAYED AND SOMETHING OF HIS HAVING TO SEE SOME PERSON WHO IS ABROAD CONTINUED DORCAS AFTER A LITTLE PAUSE,True,/mnt/data/LibriSpeech24K/test-clean/5683/32879/5683-32879.trans.txt,/mnt/data/LibriSpeech24K/test-clean/5683/32879/5683-32879-0013.flac,/mnt/data/LibriSpeech24K/test-clean/5683/32879/5683-32879-0013.TextGrid,10.38,10.59,test-clean,11.495
15,1284-1181-0015,MOST PEOPLE TALK TOO MUCH SO IT IS A RELIEF TO FIND ONE WHO TALKS TOO LITTLE,True,/mnt/data/LibriSpeech24K/test-clean/1284/1181/1284-1181.trans.txt,/mnt/data/LibriSpeech24K/test-clean/1284/1181/1284-1181-0015.flac,/mnt/data/LibriSpeech24K/test-clean/1284/1181/1284-1181-0015.TextGrid,4.27,4.64,test-clean,5.115
688,6829-68771-0020,THEN SHE GAVE A LITTLE LAUGH AND REPLIED NO MISS BETH I'M ELIZABETH PARSONS,True,/mnt/data/LibriSpeech24K/test-clean/6829/68771/6829-68771.trans.txt,/mnt/data/LibriSpeech24K/test-clean/6829/68771/6829-68771-0020.flac,/mnt/data/LibriSpeech24K/test-clean/6829/68771/6829-68771-0020.TextGrid,0.72,0.94,test-clean,4.615
355,5639-40744-0004,THEY DREW THEIR SWORDS HID THEIR FACES IN THE FLAPS OF THEIR CLOAKS TURNED BACK AND SOON CAME IN FRONT OF THE LITTLE PARTY WHO HAD NOT YET DONE GIVING THANKS TO GOD FOR THEIR ESCAPE FROM THOSE AUDACIOUS MEN,True,/mnt/data/LibriSpeech24K/test-clean/5639/40744/5639-40744.trans.txt,/mnt/data/LibriSpeech24K/test-clean/5639/40744/5639-40744-0004.flac,/mnt/data/LibriSpeech24K/test-clean/5639/40744/5639-40744-0004.TextGrid,6.38,6.61,test-clean,12.475
2217,4446-2271-0015,A LITTLE ATTACK OF NERVES POSSIBLY,True,/mnt/data/LibriSpeech24K/test-clean/4446/2271/4446-2271.trans.txt,/mnt/data/LibriSpeech24K/test-clean/4446/2271/4446-2271-0015.flac,/mnt/data/LibriSpeech24K/test-clean/4446/2271/4446-2271-0015.TextGrid,0.37,0.65,test-clean,2.595
1201,8463-287645-0007,ANOTHER CASE SAID JOHN WESLEY WAS A LITTLE GIRL HALF GROWN WHO WAS WASHING WINDOWS UP STAIRS ONE DAY AND UNLUCKILY FELL ASLEEP IN THE WINDOW AND IN THIS POSITION WAS FOUND BY HER MISTRESS IN A RAGE THE MISTRESS HIT HER A HEAVY SLAP KNOCKED HER OUT OF THE WINDOW AND SHE FELL TO THE PAVEMENT AND DIED IN A FEW HOURS FROM THE EFFECTS THEREOF,True,/mnt/data/LibriSpeech24K/test-clean/8463/287645/8463-287645.trans.txt,/mnt/data/LibriSpeech24K/test-clean/8463/287645/8463-287645-0007.flac,/mnt/data/LibriSpeech24K/test-clean/8463/287645/8463-287645-0007.TextGrid,2.79,3.03,test-clean,21.5
1658,121-127105-0031,SHE WAS YOUNG UNTRIED NERVOUS IT WAS A VISION OF SERIOUS DUTIES AND LITTLE COMPANY OF REALLY GREAT LONELINESS,True,/mnt/data/LibriSpeech24K/test-clean/121/127105/121-127105.trans.txt,/mnt/data/LibriSpeech24K/test-clean/121/127105/121-127105-0031.flac,/mnt/data/LibriSpeech24K/test-clean/121/127105/121-127105-0031.TextGrid,6.63,6.87,test-clean,10.765
1254,7176-92135-0006,I'VE GOT A LITTLE IDEA FOR A PLAY ABOUT A MAN AND A WOMAN AND ANOTHER WOMAN AND BUT PERHAPS I'D BETTER KEEP THE PLOT A SECRET FOR THE MOMENT,True,/mnt/data/LibriSpeech24K/test-clean/7176/92135/7176-92135.trans.txt,/mnt/data/LibriSpeech24K/test-clean/7176/92135/7176-92135-0006.flac,/mnt/data/LibriSpeech24K/test-clean/7176/92135/7176-92135-0006.TextGrid,0.79,1.06,test-clean,7.795
1307,7176-88083-0013,LIKE HIS UNFORTUNATE LITTLE COUSIN THE TEAL HE TOO HAD FELT THE FEAR OF DEATH SMITTEN INTO HIS HEART AND WAS HEADING DESPERATELY FOR THE REFUGE OF SOME DARK OVERHANGING BANK DEEP FRINGED WITH WEEDS WHERE THE DREADFUL EYE OF THE HAWK SHOULD NOT DISCERN HIM,True,/mnt/data/LibriSpeech24K/test-clean/7176/88083/7176-88083.trans.txt,/mnt/data/LibriSpeech24K/test-clean/7176/88083/7176-88083-0013.flac,/mnt/data/LibriSpeech24K/test-clean/7176/88083/7176-88083-0013.TextGrid,1.27,1.47,test-clean,15.0
2028,5142-36377-0007,A LITTLE CRACKED THAT IN THE POPULAR PHRASE WAS MY IMPRESSION OF THE STRANGER WHO NOW MADE HIS APPEARANCE IN THE SUPPER ROOM,True,/mnt/data/LibriSpeech24K/test-clean/5142/36377/5142-36377.trans.txt,/mnt/data/LibriSpeech24K/test-clean/5142/36377/5142-36377-0007.flac,/mnt/data/LibriSpeech24K/test-clean/5142/36377/5142-36377-0007.TextGrid,0.25,0.55,test-clean,6.18
566,61-70968-0015,NAY WE REFUSED THEIR REQUEST MOST POLITELY MOST NOBLE SAID THE LITTLE STROLLER,True,/mnt/data/LibriSpeech24K/test-clean/61/70968/61-70968.trans.txt,/mnt/data/LibriSpeech24K/test-clean/61/70968/61-70968-0015.flac,/mnt/data/LibriSpeech24K/test-clean/61/70968/61-70968-0015.TextGrid,4.46,4.69,test-clean,5.375
2324,4970-29095-0031,HE DOESN'T SAY EXACTLY WHAT IT IS SAID RUTH A LITTLE DUBIOUSLY BUT IT'S SOMETHING ABOUT LAND AND RAILROADS AND THEE KNOWS FATHER THAT FORTUNES ARE MADE NOBODY KNOWS EXACTLY HOW IN A NEW COUNTRY,True,/mnt/data/LibriSpeech24K/test-clean/4970/29095/4970-29095.trans.txt,/mnt/data/LibriSpeech24K/test-clean/4970/29095/4970-29095-0031.flac,/mnt/data/LibriSpeech24K/test-clean/4970/29095/4970-29095-0031.TextGrid,3.9,4.18,test-clean,15.05
1156,7021-85628-0026,NO MY LITTLE SON SHE SAID,True,/mnt/data/LibriSpeech24K/test-clean/7021/85628/7021-85628.trans.txt,/mnt/data/LibriSpeech24K/test-clean/7021/85628/7021-85628-0026.flac,/mnt/data/LibriSpeech24K/test-clean/7021/85628/7021-85628-0026.TextGrid,1.12,1.41,test-clean,2.74
1108,237-134500-0036,I CAN'T PLAY WITH YOU LIKE A LITTLE BOY ANY MORE HE SAID SLOWLY THAT'S WHAT YOU MISS MARIE,True,/mnt/data/LibriSpeech24K/test-clean/237/134500/237-134500.trans.txt,/mnt/data/LibriSpeech24K/test-clean/237/134500/237-134500-0036.flac,/mnt/data/LibriSpeech24K/test-clean/237/134500/237-134500-0036.TextGrid,1.9,2.12,test-clean,6.6
2143,4446-2273-0024,BARTLEY STARTED WHEN HILDA RANG THE LITTLE BELL BESIDE HER DEAR ME WHY DID YOU DO THAT,True,/mnt/data/LibriSpeech24K/test-clean/4446/2273/4446-2273.trans.txt,/mnt/data/LibriSpeech24K/test-clean/4446/2273/4446-2273-0024.flac,/mnt/data/LibriSpeech24K/test-clean/4446/2273/4446-2273-0024.TextGrid,1.83,2.03,test-clean,4.825
1379,260-123440-0007,I ALMOST THINK I CAN REMEMBER FEELING A LITTLE DIFFERENT,True,/mnt/data/LibriSpeech24K/test-clean/260/123440/260-123440.trans.txt,/mnt/data/LibriSpeech24K/test-clean/260/123440/260-123440-0007.flac,/mnt/data/LibriSpeech24K/test-clean/260/123440/260-123440-0007.TextGrid,2.3,2.75,test-clean,3.385
